298,2,Cloves,,36,10,2019-02-11 20:18:25.1024,2019-02-11 20:24:37.851232,9
272,0.125,Teaspoon,,34,13,2019-02-09 20:12:47.286641,2019-02-09 20:16:41.117744,5
273,1,Whole,Sliced,34,51,2019-02-09 20:12:47.288232,2019-02-09 20:17:13.025319,6
274,1,Whole,Thinly sliced,34,33,2019-02-09 20:12:47.289582,2019-02-09 20:17:36.178286,7
276,2,Slice,,34,111,2019-02-09 20:13:32.955295,2019-02-09 20:17:52.06426,8
277,2,Whole,Thinly sliced,34,112,2019-02-09 20:13:56.731134,2019-02-09 20:18:29.834784,9
278,2,Tablespoon,,35,70,2019-02-09 20:21:31.102624,2019-02-09 20:21:51.420629,1
279,1,Bunch,Thinly sliced,35,112,2019-02-09 20:21:31.104988,2019-02-09 20:22:18.990346,2
280,4,Cloves,Minced,35,10,2019-02-09 20:21:31.107199,2019-02-09 20:22:34.765676,3
281,2,Tablespoon,Minced,35,6,2019-02-09 20:21:31.10913,2019-02-09 20:22:57.352545,4
282,2,Whole,Chopped,35,113,2019-02-09 20:21:31.111248,2019-02-09 20:23:16.363609,5
283,1,Whole,Seed and finely chopped,35,36,2019-02-09 20:21:31.112854,2019-02-09 20:23:43.515103,6
299,1,Pinch,To Taste,36,12,2019-02-11 20:18:25.10411,2019-02-11 20:24:56.341231,10
285,15,Oz,Sliced,35,54,2019-02-09 20:21:31.116113,2019-02-09 20:27:08.932374,8
286,1,15oz Can,,35,42,2019-02-09 20:21:31.117613,2019-02-09 20:27:20.953774,9
287,2,Teaspoon,,35,103,2019-02-09 20:21:31.1192,2019-02-09 20:27:37.786557,10
288,1,Tablespoon,Juice,35,39,2019-02-09 20:21:31.120849,2019-02-09 20:27:49.842408,11
289,0.5,Teaspoon,,35,12,2019-02-09 20:21:31.122615,2019-02-09 20:28:00.434172,12
291,3,Tablespoon,Thinly sliced,35,40,2019-02-09 20:21:31.126749,2019-02-09 20:28:47.396866,14
290,1,Lbs,,35,51,2019-02-09 20:21:31.124571,2019-02-09 20:29:05.642291,13
292,3,Slice,Diced,36,111,2019-02-11 20:18:25.092062,2019-02-11 20:20:41.900868,1
293,2,Tablespoon,,36,70,2019-02-11 20:18:25.094018,2019-02-11 20:21:23.316937,2
294,1.25,Cup,Small Dice,36,61,2019-02-11 20:18:25.095634,2019-02-11 20:21:51.65935,3
301,0.5,Cup,Small dice,36,115,2019-02-11 20:19:56.552348,2019-02-11 20:22:23.845663,4
295,0.5,Cup,Small Dice,36,71,2019-02-11 20:18:25.097279,2019-02-11 20:22:43.76308,5
300,0.25,Cup,Diced,36,114,2019-02-11 20:18:43.805878,2019-02-11 20:23:07.301173,6
306,1,Tablespoon,Minced,37,95,2019-02-11 20:26:48.906858,2019-02-11 20:30:22.865811,6
302,2,Lbs,Cut into small dice,37,58,2019-02-11 20:26:48.899444,2019-02-11 20:28:26.663951,1
303,0.5,Tablespoon,Drained and finely chopped,37,46,2019-02-11 20:26:48.901369,2019-02-11 20:28:56.441112,2
309,2,Tablespoon,,37,116,2019-02-11 20:27:35.337275,2019-02-11 20:29:11.645779,3
304,1,Tablespoon,Juiced,37,4,2019-02-11 20:26:48.903241,2019-02-11 20:29:42.364123,4
305,1,Cup,,37,18,2019-02-11 20:26:48.905027,2019-02-11 20:29:56.155368,5
310,1,Tablespoon,Chopped,37,117,2019-02-11 20:27:56.369051,2019-02-11 20:30:47.631042,7
307,1,Pinch,To taste,37,12,2019-02-11 20:26:48.908656,2019-02-11 20:31:03.406097,8
308,3,Tablespoon,,37,70,2019-02-11 20:26:48.910523,2019-02-11 20:31:16.376655,NULL
311,1,Lbs,Lightly pounded and cut into 2 inch strips,38,51,2019-02-11 20:34:10.158989,2019-02-11 20:34:44.209032,1
312,2,Whole,,38,19,2019-02-11 20:34:10.16094,2019-02-11 20:35:04.390378,2
313,1,Pinch,,38,12,2019-02-11 20:34:10.162887,2019-02-11 20:35:28.688589,3
314,1.5,Cup,,38,18,2019-02-11 20:34:10.164702,2019-02-11 20:35:51.757407,4
315,1,Teaspoon,,38,27,2019-02-11 20:34:10.167066,2019-02-11 20:36:08.937286,5
316,1,Teaspoon,,38,118,2019-02-11 20:34:10.168809,2019-02-11 20:36:22.793645,6
317,3,Tablespoon,,38,70,2019-02-11 20:34:10.170369,2019-02-11 20:36:46.025855,7
319,0.5,Cup,,39,42,2019-02-11 20:39:29.474938,2019-02-11 20:40:11.235757,2
321,2,Teaspoon,Chopped,39,117,2019-02-11 20:39:29.477882,2019-02-11 20:40:54.433576,4
322,1,Tablespoon,,39,119,2019-02-11 20:39:29.479288,2019-02-11 20:41:18.916469,5
324,0.5,Teaspoon,,39,118,2019-02-11 20:39:29.482684,2019-02-11 20:42:03.687415,7
325,0.25,Teaspoon,,39,121,2019-02-11 20:39:29.484998,2019-02-11 20:42:19.098072,8
318,0.5,Cup,,39,116,2019-02-11 20:39:29.473145,2019-02-11 20:39:57.460862,1
320,1,Teaspoon,,39,68,2019-02-11 20:39:29.476446,2019-02-11 20:40:26.647478,3
323,1,Teaspoon,Chopped,39,120,2019-02-11 20:39:29.480868,2019-02-11 20:41:40.233549,6
326,1,Pinch,To taste,39,12,2019-02-11 20:39:29.486927,2019-02-11 20:42:43.176232,9
327,2,Tablespoon,,40,15,2019-02-11 20:45:09.067171,2019-02-11 20:45:22.306192,1
328,8,Whole,,40,122,2019-02-11 20:45:09.068792,2019-02-11 20:45:37.789063,2
329,1,Whole,Sliced,40,9,2019-02-11 20:45:09.070449,2019-02-11 20:46:00.635981,3
330,2,Whole,Sliced,40,53,2019-02-11 20:45:09.072055,2019-02-11 20:46:25.158302,4
352,2,Teaspoon,Chopped,43,135,2019-02-11 23:30:59.160835,2019-02-11 23:38:46.759891,13
331,1,Cup,Sliced,40,54,2019-02-11 20:45:09.073746,2019-02-11 20:47:06.012038,5
332,2,Cloves,Minced,40,10,2019-02-11 20:45:09.075226,2019-02-11 20:47:17.013451,6
339,2.5,Cup,,41,123,2019-02-11 20:50:35.081995,2019-02-11 20:50:46.382526,1
338,0.5,Teaspoon,,41,12,2019-02-11 20:50:35.079656,2019-02-11 20:50:59.460297,2
337,0.5,Teaspoon,,41,124,2019-02-11 20:50:35.077737,2019-02-11 20:51:10.006064,3
336,0.5,Cup,,41,70,2019-02-11 20:50:35.075813,2019-02-11 20:51:29.672092,4
335,0.5,Cup,,41,125,2019-02-11 20:50:35.073067,2019-02-11 20:51:42.829606,5
334,2,Teaspoon,,41,126,2019-02-11 20:50:35.071193,2019-02-11 20:51:59.258228,6
333,1,Cup,,41,127,2019-02-11 20:50:35.069143,2019-02-11 20:52:14.497209,7
351,4,Whole,,42,128,2019-02-11 20:57:10.147917,2019-02-11 20:57:30.76018,1
350,2,Tablespoon,,42,15,2019-02-11 20:57:10.144183,2019-02-11 20:58:03.723326,2
349,0.25,Cup,,42,129,2019-02-11 20:57:10.13918,2019-02-11 20:58:10.360388,3
348,0.25,Cup,,42,70,2019-02-11 20:57:10.135467,2019-02-11 20:58:36.57882,4
365,1,Bunch,,20,94,2019-02-17 23:19:10.885952,2019-02-17 23:19:23.085058,10
347,1.25,Cup,,42,130,2019-02-11 20:57:10.132927,2019-02-11 20:59:05.838641,5
346,1,Cup,,42,131,2019-02-11 20:57:10.130398,2019-02-11 20:59:20.180731,6
345,1,Cup,,42,132,2019-02-11 20:57:10.127088,2019-02-11 20:59:35.859374,7
344,0.75,Cup,,42,133,2019-02-11 20:57:10.124064,2019-02-11 20:59:52.096185,8
343,0.5,Cup,,42,125,2019-02-11 20:57:10.120613,2019-02-11 21:00:25.892325,9
342,1.5,Tablespoon,,42,126,2019-02-11 20:57:10.117533,2019-02-11 21:00:45.832569,10
341,2,Teaspoon,,42,134,2019-02-11 20:57:10.112134,2019-02-11 21:01:14.263611,11
340,0.25,Teaspoon,,42,12,2019-02-11 20:55:50.887018,2019-02-11 21:01:28.292792,12
364,2,Whole,"Peeled, large diced",43,61,2019-02-11 23:30:59.201433,2019-02-11 23:31:18.587228,1
363,4,Cup,,43,87,2019-02-11 23:30:59.197554,2019-02-11 23:31:32.287693,2
362,4,Tablespoon,,43,98,2019-02-11 23:30:59.193599,2019-02-11 23:32:26.497016,3
360,1,Whole,Diced,43,9,2019-02-11 23:30:59.186466,2019-02-11 23:32:50.020736,4
361,0.5,Cup,,43,42,2019-02-11 23:30:59.189758,2019-02-11 23:33:38.732899,5
359,2,Whole,Diced,43,2,2019-02-11 23:30:59.182262,2019-02-11 23:35:19.466499,6
358,1,Whole,Diced,43,71,2019-02-11 23:30:59.178419,2019-02-11 23:36:16.837582,7
357,1,Lbs,,43,25,2019-02-11 23:30:59.175076,2019-02-11 23:36:46.313019,8
356,2,Cloves,Minced,43,10,2019-02-11 23:30:59.172231,2019-02-11 23:37:07.87745,9
366,2,Whole,,44,136,2019-02-17 23:41:50.889684,2019-02-17 23:42:32.401482,1
355,1,Teaspoon,,43,12,2019-02-11 23:30:59.169549,2019-02-11 23:37:37.293254,10
354,0.5,Teaspoon,,43,31,2019-02-11 23:30:59.166575,2019-02-11 23:37:53.825522,11
353,0.25,Teaspoon,,43,65,2019-02-11 23:30:59.163922,2019-02-11 23:38:20.039645,12
370,1,Package,Shredded,45,137,2019-02-22 18:19:08.008338,2019-02-22 18:19:23.381096,4
378,1,Tablespoon,,46,50,2019-03-12 16:50:56.53963,2019-03-12 16:56:28.541821,8
367,1,Package,,45,25,2019-02-22 18:18:49.131141,2019-02-22 18:22:33.31984,2
368,1,Whole,,45,9,2019-02-22 18:18:49.133799,2019-02-22 18:22:53.580987,1
369,1,Package,,45,90,2019-02-22 18:18:49.136302,2019-02-22 18:23:05.190046,3
371,2,Package,,45,138,2019-02-22 18:24:19.195105,2019-02-22 18:24:37.382272,5
377,2,Tablespoon,,46,15,2019-03-12 16:50:07.816796,2019-03-12 16:51:47.27077,1
373,0.25,Whole,Diced,46,9,2019-03-12 16:50:07.803856,2019-03-12 16:52:14.966726,2
374,2,Cloves,Minced,46,10,2019-03-12 16:50:07.806509,2019-03-12 16:53:07.867448,3
379,1,Tablespoon,,46,139,2019-03-12 16:51:22.24265,2019-03-12 16:56:43.709602,9
372,8,Whole,Stemmed,46,48,2019-03-12 16:50:07.798785,2019-03-12 16:54:32.908725,7
375,2,Teaspoon,,46,12,2019-03-12 16:50:07.809018,2019-03-12 16:55:24.763467,6
376,1,Whole,Chopped,46,33,2019-03-12 16:50:07.811573,2019-03-12 16:55:32.950336,5
380,2,Cup,,46,87,2019-03-12 16:52:43.145199,2019-03-12 16:56:07.502612,4
381,2,Whole,Quartered,47,33,2019-03-12 17:00:00.043713,2019-03-12 17:02:31.22276,1
382,0.25,Whole,Sliced,47,9,2019-03-12 17:00:00.0465,2019-03-12 17:03:03.239629,2
384,2,Teaspoon,,47,12,2019-03-12 17:00:37.688289,2019-03-12 17:03:37.709299,4
383,3,Cloves,Minced,47,10,2019-03-12 17:00:37.684607,2019-03-12 17:04:01.034352,3
385,3.25,Cup,,47,87,2019-03-12 17:00:37.69176,2019-03-12 17:04:29.955302,5
386,6,Whole,Large,47,140,2019-03-12 17:01:43.397247,2019-03-12 17:05:01.170383,7
387,0.125,Teaspoon,,47,141,2019-03-12 17:02:07.214527,2019-03-12 17:05:27.644356,8
388,6,Whole,Stemmed,48,142,2019-03-12 17:08:37.5569,2019-03-12 17:08:57.736704,1
389,3,Cup,,48,87,2019-03-12 17:08:37.570377,2019-03-12 17:09:11.4995,2
394,2.5,Teaspoon,,48,12,2019-03-12 17:10:08.066507,2019-03-12 17:10:20.802735,3
390,1,Whole,,48,33,2019-03-12 17:08:37.577413,2019-03-12 17:10:42.297409,4
391,4,Cloves,,48,10,2019-03-12 17:08:37.585875,2019-03-12 17:10:59.76858,5
392,0.25,Whole,Diced,48,9,2019-03-12 17:08:37.591316,2019-03-12 17:11:30.284609,6
393,2,Teaspoon,,48,50,2019-03-12 17:08:37.594565,2019-03-12 17:11:45.270724,7
395,3,Lbs,,49,51,2019-03-12 17:13:25.671354,2019-03-12 17:13:36.556556,1
396,1,Cup,,49,87,2019-03-12 17:13:25.683038,2019-03-12 17:13:54.81666,2
397,0.5,Whole,Diced,49,9,2019-03-12 17:13:25.686599,2019-03-12 17:14:17.29208,3
398,1,Whole,Split Lengthwise,49,36,2019-03-12 17:13:25.694174,2019-03-12 17:14:37.971124,4
399,1.5,Teaspoon,,49,12,2019-03-12 17:13:25.698478,2019-03-12 17:14:50.113543,5
401,3,Cloves,Minced,50,10,2019-03-12 17:18:46.013907,2019-03-12 17:21:31.214684,2
403,4,Whole,,50,51,2019-03-12 17:18:46.018178,2019-03-12 17:22:46.508538,4
400,6,Tablespoon,,50,15,2019-03-12 17:18:46.01136,2019-03-12 17:20:50.969788,1
402,1,Tablespoon,,50,101,2019-03-12 17:18:46.016063,2019-03-12 17:21:59.491502,3
408,2,Whole,"Stalks discarded, bulbs cut vertically, into 1/2 thick slices",50,143,2019-03-12 17:19:04.803087,2019-03-12 17:23:45.987161,5
404,0.25,Cup,,50,119,2019-03-12 17:18:46.020227,2019-03-12 17:24:59.551618,6
405,2,Teaspoon,,50,44,2019-03-12 17:18:46.02308,2019-03-12 17:25:16.462272,7
406,1,Teaspoon,,50,133,2019-03-12 17:18:46.025481,2019-03-12 17:25:32.20565,8
409,4,Cup,,50,144,2019-03-12 17:19:49.211025,2019-03-12 17:25:53.15629,9
407,0.5,Cup,Sliced,50,99,2019-03-12 17:18:46.027768,2019-03-12 17:26:26.797916,9
410,2,Lbs,,51,58,2019-03-17 22:51:02.484375,2019-03-17 22:51:15.573744,1
414,0.25,Head,,51,24,2019-03-17 22:51:02.4962,2019-03-17 22:51:25.777528,2
413,1,Package,,51,137,2019-03-17 22:51:02.493941,2019-03-17 22:51:41.286278,3
412,2,Whole,,51,35,2019-03-17 22:51:02.491785,2019-03-17 22:52:02.645826,4
411,1,Package,,51,90,2019-03-17 22:51:02.489062,2019-03-17 22:52:22.628342,5
415,3,Whole,White part only,52,21,2019-04-12 14:51:36.203005,2019-04-12 14:53:57.024434,1
416,4,Whole,,52,2,2019-04-12 14:51:36.206478,2019-04-12 14:54:20.187796,2
417,3,Whole,,52,85,2019-04-12 14:51:36.209279,2019-04-12 14:54:41.627305,3
423,6,Cup,,52,145,2019-04-12 14:52:08.698986,2019-04-12 14:55:34.37185,4
424,2.5,Cup,,52,146,2019-04-12 14:52:34.484396,2019-04-12 14:55:49.117668,5
420,1,Whole,,52,77,2019-04-12 14:51:36.217327,2019-04-12 14:56:09.328664,6
419,1,Whole,,52,94,2019-04-12 14:51:36.213881,2019-04-12 14:56:38.057065,7
425,2,Whole,,52,147,2019-04-12 14:53:01.019403,2019-04-12 14:56:54.866268,8
426,8,Cup,,52,148,2019-04-12 14:53:15.985727,2019-04-12 14:57:12.78869,9
418,1,Teaspoon,,52,12,2019-04-12 14:51:36.211729,2019-04-12 14:57:39.622089,10
421,1,Cup,,52,120,2019-04-12 14:51:36.219313,2019-04-12 14:58:02.448122,11
422,0.5,Cup,,52,117,2019-04-12 14:51:36.221717,2019-04-12 14:58:45.997862,12
427,2,Tablespoon,,52,4,2019-04-12 14:59:11.387163,2019-04-12 14:59:24.676514,13
428,3,Whole,Sliced,53,61,2019-04-16 16:42:30.341,2019-04-16 16:42:43.338463,1
431,1,28oz Can,,54,149,2019-06-04 18:59:40.888749,2019-06-04 18:59:55.438207,NULL
432,1.5,Lbs,,54,150,2019-06-04 19:00:26.552154,2019-06-04 19:00:43.059245,1
433,1,Package,,54,151,2019-06-04 19:00:59.907207,2019-06-04 19:01:11.746701,3
430,1,Package,,54,57,2019-06-04 18:59:17.779079,2019-06-04 19:01:47.151926,6
429,1,Package,,54,54,2019-06-04 18:58:52.353105,2019-06-04 19:01:58.601499,5
434,1,Whole,,55,74,2019-08-02 18:50:44.194074,2019-08-02 18:51:03.850152,1
436,2,Whole,,55,71,2019-08-02 18:50:44.198324,2019-08-02 18:51:22.792392,2
438,2,Whole,,55,95,2019-08-02 18:50:44.204131,2019-08-02 18:51:35.4259,3
437,1,Whole,,55,9,2019-08-02 18:50:44.201623,2019-08-02 18:51:48.6074,4
435,3,Whole,,55,10,2019-08-02 18:50:44.1964,2019-08-02 18:52:09.933427,5
440,2,Teaspoon,,55,12,2019-08-02 18:56:48.315893,2019-08-02 18:57:02.234788,6
439,2,Tablespoon,Whole Pepper corn,55,31,2019-08-02 18:56:48.311076,2019-08-02 18:57:30.215341,7
449,1,Bunch,,56,40,2019-08-02 18:59:56.520137,2019-08-02 19:00:12.00103,1
448,1,Bunch,,56,120,2019-08-02 18:59:56.517859,2019-08-02 19:00:24.472484,2
447,0.125,Teaspoon,,56,31,2019-08-02 18:59:56.515155,2019-08-02 19:00:46.5492,3
446,0.5,Teaspoon,,56,16,2019-08-02 18:59:56.512685,2019-08-02 19:00:57.990028,4
445,0.5,Teaspoon,,56,12,2019-08-02 18:59:56.509955,2019-08-02 19:01:13.559655,5
444,1,Tablespoon,Minced,56,9,2019-08-02 18:59:56.507125,2019-08-02 19:01:35.292578,6
443,8,Whole,Minced,56,10,2019-08-02 18:59:56.504582,2019-08-02 19:01:56.046505,7
442,1,Tablespoon,,56,39,2019-08-02 18:59:56.501937,2019-08-02 19:02:10.932109,8
441,0.33,Cup,,56,15,2019-08-02 18:59:56.499031,2019-08-02 19:02:38.731751,9
450,1,Whole,,57,10,2019-08-02 19:08:11.581578,2019-08-02 19:09:08.520222,1
454,2,Whole,,57,152,2019-08-02 19:08:38.911988,2019-08-02 19:09:28.612877,2
452,1,Teaspoon,,57,39,2019-08-02 19:08:11.585377,2019-08-02 19:09:39.843901,3
451,0.5,Cup,,57,116,2019-08-02 19:08:11.583519,2019-08-02 19:09:58.775478,4
453,0.5,Teaspoon,,57,12,2019-08-02 19:08:11.587191,2019-08-02 19:10:12.486356,5
455,1,Cup,,58,153,2019-08-02 19:12:51.654944,2019-08-02 19:13:49.949533,1
456,0.5,Cup,,58,42,2019-08-02 19:12:51.657975,2019-08-02 19:14:02.745829,2
457,0.5,Teaspoon,,58,12,2019-08-02 19:12:51.660697,2019-08-02 19:14:23.187377,3
460,1,Teaspoon,,58,154,2019-08-02 19:13:28.261025,2019-08-02 19:14:41.111696,4
458,1,Whole,Juiced,58,4,2019-08-02 19:12:51.664183,2019-08-02 19:15:02.726042,5
459,1,Tablespoon,,58,68,2019-08-02 19:12:51.66738,2019-08-02 19:15:20.108672,6
461,2,Whole,,59,19,2019-08-02 19:16:19.749553,2019-08-02 19:16:33.71152,1
462,0.25,Teaspoon,,59,12,2019-08-02 19:16:19.75149,2019-08-02 19:16:49.498477,2
463,1,Teaspoon,,59,154,2019-08-02 19:16:19.753918,2019-08-02 19:17:05.652591,3
464,2,Tablespoon,,59,68,2019-08-02 19:16:19.756204,2019-08-02 19:17:16.312113,4
465,2,Cup,,59,153,2019-08-02 19:16:19.758174,2019-08-02 19:17:26.844182,5
468,1,Tablespoon,,60,155,2019-08-25 20:00:27.905972,2019-08-25 20:00:40.729515,2
467,5,Slice,,60,137,2019-08-25 20:00:14.042929,2019-08-25 20:02:09.83428,1
466,10,Slice,,60,20,2019-08-25 20:00:14.04049,2019-08-25 20:02:26.64739,1
470,1,Package,,61,157,2019-08-25 20:21:07.692277,2019-08-25 20:21:54.481847,2
469,2,Lbs,,61,156,2019-08-25 20:20:42.294774,2019-08-25 20:22:05.00372,1
484,1,Tablespoon,,62,158,2019-10-01 19:00:18.086586,2019-10-01 19:00:43.151534,9
472,12,Oz,,62,25,2019-10-01 18:59:49.405322,2019-10-01 19:03:38.415698,2
473,0.5,Teaspoon,,62,12,2019-10-01 18:59:49.407459,2019-10-01 19:05:17.341948,4
474,0.5,Teaspoon,,62,31,2019-10-01 18:59:49.40948,2019-10-01 19:05:30.175425,5
476,2,Whole,,62,10,2019-10-01 18:59:49.413709,2019-10-01 19:06:14.961255,6
477,1,Tablespoon,,62,30,2019-10-01 18:59:49.415891,2019-10-01 19:07:29.196527,7
478,1,Tablespoon,,62,26,2019-10-01 18:59:49.418015,2019-10-01 19:08:02.708412,8
480,0.5,Cup,,62,56,2019-10-01 18:59:49.422439,2019-10-01 19:10:44.09738,13
481,1,Teaspoon,,62,28,2019-10-01 18:59:49.424628,2019-10-01 19:11:57.731869,15
482,0.5,Teaspoon,,62,29,2019-10-01 18:59:49.426705,2019-10-01 19:12:54.645775,16
471,3,Tablespoon,,62,15,2019-10-01 18:59:49.402505,2019-10-01 19:02:43.621719,1
475,1,Whole,Small,62,9,2019-10-01 18:59:49.411621,2019-10-01 19:05:51.362581,1
479,0.5,Teaspoon,,62,16,2019-10-01 18:59:49.420191,2019-10-01 19:08:43.087477,10
485,1,Cup,,62,159,2019-10-01 19:01:35.759606,2019-10-01 19:09:49.395,11
487,1,15oz Can,,62,161,2019-10-01 19:02:19.972576,2019-10-01 19:10:17.138758,12
486,1,1 Inch,,62,160,2019-10-01 19:01:59.609827,2019-10-01 19:11:21.55471,14
488,0.187,Teaspoon,,62,162,2019-10-01 19:13:27.747052,2019-10-01 19:14:25.510095,17
483,0.5,Teaspoon,,62,135,2019-10-01 18:59:49.428956,2019-10-01 19:15:07.68885,18
489,1,Cup,,17,163,2019-10-27 19:45:24.792156,2019-10-27 19:45:37.496452,5
494,0.25,Cup,,63,15,2019-10-27 19:51:14.444304,2019-10-27 19:52:37.109929,1
493,1,Whole,Seeded and cut into 1 inch chunks,63,53,2019-10-27 19:51:14.441,2019-10-27 19:53:11.204534,2
492,2,Cloves,,63,10,2019-10-27 19:51:14.434958,2019-10-27 19:53:35.397536,3
496,1,Tablespoon,,63,165,2019-10-27 19:52:16.802361,2019-10-27 19:53:54.781219,4
495,1,Tablespoon,,63,164,2019-10-27 19:51:55.496215,2019-10-27 19:54:08.364496,5
491,0.5,Teaspoon,,63,16,2019-10-27 19:51:14.432677,2019-10-27 19:54:23.779903,6
490,0.25,Teaspoon,,63,12,2019-10-27 19:51:14.429493,2019-10-27 19:54:39.780201,7
503,1,Whole,Thinly Sliced,64,166,2019-10-27 19:59:59.692335,2019-10-27 20:00:16.191783,1
502,1,Teaspoon,,64,12,2019-10-27 19:59:39.205894,2019-10-27 20:00:32.395965,2
501,0.25,Teaspoon,,64,31,2019-10-27 19:59:39.204031,2019-10-27 20:00:46.349769,3
500,0.5,Cup,,64,3,2019-10-27 19:59:39.201944,2019-10-27 20:01:26.599665,4
499,0.25,Cup,,64,159,2019-10-27 19:59:39.199829,2019-10-27 20:01:56.761537,5
498,1,Package,,64,57,2019-10-27 19:59:39.198265,2019-10-27 20:02:16.904273,6
497,0.25,Cup,,64,15,2019-10-27 19:59:39.196553,2019-10-27 20:02:34.786843,7
521,1,Tablespoon,,70,133,2019-11-17 16:08:06.009583,2019-11-17 16:12:09.713885,NULL
504,1,Whole,,65,167,2019-10-27 20:04:12.026958,2019-10-27 20:05:21.956697,5
505,0.25,Cup,,66,168,2019-10-27 20:14:07.534673,2019-10-27 20:14:41.038621,1
506,1,Tablespoon,,66,133,2019-10-27 20:14:07.544172,2019-10-27 20:14:55.228606,2
507,1,Pinch,,66,31,2019-10-27 20:14:07.547991,2019-10-27 20:15:18.040952,3
509,0.25,Teaspoon,,66,12,2019-10-27 20:15:30.966449,2019-10-27 20:15:44.220106,5
508,0.75,Cup,,66,11,2019-10-27 20:14:07.552113,2019-10-27 20:15:58.996591,6
510,1,Cup,,67,59,2019-10-27 20:17:07.919384,2019-10-27 20:17:18.503934,1
511,2,Cup,Room Temp,67,87,2019-10-27 20:17:07.922031,2019-10-27 20:17:34.674323,2
514,1,Cup,,68,169,2019-10-27 20:19:24.944342,2019-10-27 20:19:37.106257,2
515,1.5,Cup,,68,170,2019-10-27 20:20:06.300962,2019-10-27 20:20:22.523477,1
513,2,Teaspoon,,68,12,2019-10-27 20:18:46.306496,2019-10-27 20:20:36.078794,3
512,2,Whole,Thinly Sliced,68,38,2019-10-27 20:18:46.302822,2019-10-27 20:20:51.31862,4
519,0.66,Cup,,69,170,2019-10-27 20:23:08.922656,2019-10-27 20:23:37.623884,1
518,0.5,Cup,,69,169,2019-10-27 20:23:08.921248,2019-10-27 20:23:56.871682,2
517,1,Tablespoon,,69,12,2019-10-27 20:23:08.919692,2019-10-27 20:24:11.212594,3
522,1,Cup,,70,15,2019-11-17 16:08:06.013978,2019-11-17 16:12:22.586858,NULL
516,3,Whole,Thinly Sliced,69,36,2019-10-27 20:23:08.917708,2019-10-27 20:24:36.700922,4
525,0.5,Teaspoon,,70,173,2019-11-17 16:10:54.887938,2019-11-17 16:11:23.446959,NULL
524,0.25,Cup,,70,172,2019-11-17 16:10:35.720775,2019-11-17 16:11:45.300291,NULL
523,0.5,Cup,,70,171,2019-11-17 16:08:28.509182,2019-11-17 16:11:58.936948,NULL
520,2,Tablespoon,Minced,70,95,2019-11-17 16:08:06.002713,2019-11-17 16:12:39.869472,NULL
531,0.25,Cup,,71,125,2020-03-31 14:14:17.41452,2020-03-31 14:14:55.231069,NULL
530,1,Package,Leaves Trimmed,71,175,2020-03-31 14:13:39.160293,2020-03-31 14:15:14.615155,NULL
529,1.5,Lbs,,71,174,2020-03-31 14:13:20.842985,2020-03-31 14:17:53.037009,1
528,1,Teaspoon,,71,12,2020-03-31 14:13:01.572308,2020-03-31 14:18:03.701223,NULL
527,1,Teaspoon,,71,27,2020-03-31 14:13:01.569494,2020-03-31 14:18:13.890123,NULL
526,1,Teaspoon,,71,118,2020-03-31 14:13:01.563078,2020-03-31 14:18:25.206324,NULL
532,1,Lbs,,72,51,2020-04-16 14:37:02.101567,2020-04-16 14:39:03.985891,1
534,0.5,Teaspoon,,72,29,2020-04-16 14:37:02.10626,2020-04-16 14:39:46.311019,3
537,4,Cup,,72,145,2020-04-16 14:37:02.112272,2020-04-16 14:40:56.818473,6
546,0.25,Teaspoon,,72,177,2020-04-16 14:38:12.666531,2020-04-16 14:41:16.115079,6
539,2,Cup,Finely Shredded,72,24,2020-04-16 14:37:02.116182,2020-04-16 14:41:41.349092,8
541,4,Whole,,72,72,2020-04-16 14:37:02.120039,2020-04-16 14:42:12.067274,8
542,1,Bunch,,72,40,2020-04-16 14:37:02.122025,2020-04-16 14:42:28.266355,9
540,2,Whole,Shredded,72,71,2020-04-16 14:37:02.118113,2020-04-16 14:42:59.912119,2
543,4,Whole,Thinly Sliced,72,107,2020-04-16 14:37:02.124137,2020-04-16 14:43:26.631683,9
538,2,Tablespoon,,72,15,2020-04-16 14:37:02.114236,2020-04-16 14:43:56.613708,3
544,2,Tablespoon,,72,68,2020-04-16 14:37:02.12608,2020-04-16 14:44:46.801403,10
545,2,Tablespoon,,72,176,2020-04-16 14:37:47.280707,2020-04-16 14:44:59.503328,11
